mkt_email,next_mnth_pv,age,tenure,ammount_spent,vehicle,food,beverage,art,baby,personal_care,toys,clothing,decor,cell_phones,construction,home_appliances,electronics,sports,tools,games,industry,pc,jewel,books,music_books_movies,health
1,1551.62,33,0,133.6,0,1,1,0,1,1,1,2,1,2,1,2,4,5,0,5,1,1,1,0,0,3
1,1761.34,28,0,20.54,0,1,0,0,1,0,1,0,0,8,1,0,1,2,1,1,1,3,4,1,3,3
1,1577.4,37,0,88.75,0,1,2,2,1,0,2,4,3,4,2,0,2,0,3,4,0,0,0,1,0,2
0,230.99,29,0,101.62,0,1,0,0,0,1,0,2,1,1,0,3,2,1,0,0,1,3,5,0,3,3
0,80.21,25,0,16.09,0,3,0,0,0,1,1,0,1,6,1,0,1,2,1,1,1,2,1,0,1,3
1,1785.52,24,0,78.15,0,0,0,2,0,2,0,4,3,4,0,1,2,0,2,5,1,5,1,1,1,4
0,148.07,45,1,6.22,0,1,2,2,2,1,2,4,1,1,2,2,1,0,0,2,1,0,0,1,3,0
0,59.51,67,0,128.33,0,0,1,0,3,0,1,2,3,3,2,0,2,1,1,2,2,2,2,1,1,1
0,30.43,66,1,38.39,0,2,2,0,1,0,2,0,1,3,1,0,1,1,0,1,0,2,0,1,1,3
0,33.44,76,1,18.45,0,0,2,0,1,1,1,4,0,3,0,2,1,1,0,1,1,3,1,1,1,5
1,1212.89,84,1,14.29,0,2,1,1,0,1,0,0,2,7,0,0,0,1,2,1,1,2,1,0,1,2
1,1401.08,39,0,64.1,0,2,2,0,1,2,0,0,3,6,1,0,0,3,1,1,1,3,0,0,0,2
0,63.5,31,1,13.17,0,1,2,0,0,1,0,2,1,1,1,1,3,2,2,6,2,4,3,0,1,2
0,360.72,25,1,51.02,0,0,1,0,2,1,0,3,2,5,2,2,2,2,0,1,1,0,2,0,0,1
0,20.11,44,0,85.57,0,1,1,0,2,0,1,1,0,5,1,1,2,1,0,0,3,1,0,1,1,2
0,9.31,54,0,86.17,0,0,0,1,2,1,0,5,0,2,1,1,0,2,2,1,1,6,0,2,1,1
1,1211.96,30,0,23.68,0,1,1,1,2,3,2,3,0,1,2,0,1,0,0,2,1,7,0,2,0,0
0,1.79,24,0,17.66,0,1,0,2,2,3,0,2,0,4,1,0,0,2,0,1,1,2,0,2,1,1
0,59.57,38,1,301.42,0,1,1,0,1,0,1,2,0,4,1,2,4,1,0,2,0,3,1,0,0,0
0,3.51,29,0,203.4,0,1,2,2,0,1,0,0,1,2,1,0,1,1,1,1,2,2,1,2,0,2
0,108.81,37,1,100.74,0,1,1,0,0,1,0,0,3,2,0,0,2,3,1,1,0,1,1,1,1,1
1,1384.41,28,0,164.33,0,1,0,0,0,1,1,2,3,2,0,0,2,1,1,1,2,1,1,2,0,3
1,1307.11,22,2,77.16,0,1,1,2,1,1,0,0,1,4,1,1,3,3,1,1,1,3,0,1,1,1
1,1266.75,35,2,19.93,0,0,1,0,1,2,0,2,2,2,1,0,1,0,1,1,1,2,0,2,3,1
1,1084.61,22,0,65.67,0,1,1,0,0,2,0,2,0,1,0,0,2,1,0,2,3,0,2,2,0,2
1,1274.65,28,0,66.77,0,2,1,0,0,1,1,3,2,2,0,0,1,1,4,2,2,2,1,1,0,2
1,1459.5,29,0,164.45,0,1,1,0,2,0,1,2,1,1,3,0,1,1,0,3,0,0,3,2,2,2
1,1225.94,48,0,105.33,0,1,3,0,1,0,1,2,0,4,0,0,4,1,1,2,2,0,0,1,1,1
0,10.04,33,0,16.37,0,2,0,0,3,4,1,2,0,3,4,5,3,0,0,1,0,0,1,1,2,1
0,112.57,28,0,96.04,0,0,2,2,2,0,0,2,2,4,0,1,2,1,0,6,0,4,1,3,2,0
0,172.72,27,0,242.01,0,1,1,0,0,1,0,0,0,3,0,1,1,0,0,2,1,1,0,0,3,3
1,1499.14,47,0,44.32,0,0,0,3,1,0,2,1,1,4,1,0,3,1,0,0,1,1,2,3,2,2
0,169.19,42,1,210.95,0,2,1,0,3,2,0,2,1,2,4,3,0,0,4,1,2,2,3,1,3,2
1,1356.69,36,2,56.05,0,0,0,0,0,0,1,8,1,3,2,2,1,0,2,4,0,2,0,1,2,2
0,32.72,28,0,1.76,0,1,0,0,1,0,1,4,1,3,0,1,3,1,1,1,0,1,0,0,1,4
0,17.9,25,0,2.11,0,0,3,1,2,3,2,2,0,4,1,2,1,2,1,3,0,1,3,0,0,3
1,1500.86,28,0,75.87,0,2,0,1,0,1,0,2,0,1,0,3,3,0,4,2,3,4,2,1,2,3
1,1826.98,33,1,1,0,2,2,1,0,2,0,4,1,2,1,1,5,0,1,2,2,2,0,1,3,5
0,9.1,25,1,92.09,0,1,1,2,1,1,2,3,2,2,0,3,2,0,1,1,0,2,3,3,1,1
0,101.51,28,0,61.76,0,0,2,2,1,0,0,0,4,6,1,1,4,0,2,2,2,2,2,1,0,1
0,87.1,31,0,41.07,0,1,0,0,1,1,0,4,1,4,1,1,1,0,0,1,1,4,1,0,1,0
1,856.66,34,0,78.87,0,3,0,0,1,0,0,0,0,3,0,1,2,0,1,1,0,1,0,4,1,2
0,251.25,25,0,104.41,0,1,1,1,1,0,1,1,3,3,0,0,4,0,2,1,2,3,0,1,2,2
1,1600.76,37,1,4.32,0,5,1,1,1,2,1,2,0,3,1,3,4,2,1,0,0,1,2,1,2,3
1,1911.37,39,1,596.89,0,1,1,2,2,0,0,3,0,2,0,1,2,1,1,4,1,3,0,0,1,1
0,9.06,44,1,17.2,0,0,1,1,0,0,0,1,0,2,1,3,0,0,1,2,1,3,1,0,1,2
0,19.16,33,1,18.19,0,0,1,1,1,1,0,2,0,2,0,0,2,1,4,0,2,2,0,2,1,3
1,1360.43,32,0,146.12,0,0,0,0,2,0,1,6,0,3,0,4,0,2,0,1,2,0,0,0,0,3
0,82.52,58,0,81.5,0,2,1,2,1,2,0,2,2,3,1,3,0,0,2,3,1,1,0,0,2,3
1,1326.27,34,0,23.09,0,2,0,0,2,1,0,2,0,1,2,2,0,0,0,0,0,0,2,1,2,6
1,1381.13,22,1,13.95,1,1,1,0,1,0,2,2,1,0,1,0,0,1,2,1,0,5,1,1,0,3
1,1498.39,53,0,30.92,0,2,2,1,1,1,0,1,2,2,0,0,3,1,1,1,0,4,2,2,3,2
1,1312.35,31,0,103.75,1,1,0,0,2,0,1,4,0,4,1,1,1,0,1,3,1,1,3,1,0,1
0,205.73,50,0,146.11,0,4,1,0,0,1,0,2,3,3,0,2,3,0,0,0,1,1,1,0,2,3
0,205.37,36,0,10.9,0,0,2,0,1,0,1,2,0,1,1,1,3,1,3,2,1,3,0,1,2,1
0,51.83,33,2,56.43,0,0,2,1,2,2,2,0,1,2,1,2,1,0,0,2,1,3,2,2,0,1
0,248.61,31,0,2.2,0,1,0,0,4,1,0,1,0,3,2,3,4,0,2,2,1,5,2,0,0,0
0,33.9,33,0,92.88,0,0,0,3,1,2,0,1,2,1,0,0,2,1,1,1,0,3,2,1,1,3
0,113.39,27,0,189.24,0,1,1,0,0,0,1,4,1,0,1,1,2,0,0,3,1,1,1,0,0,1
1,1913.72,49,0,103.75,0,2,0,1,3,1,2,4,1,3,2,1,3,1,0,2,1,4,0,0,1,5
1,1715.4,22,0,144.82,0,2,1,0,2,1,1,3,0,2,2,0,3,0,0,3,4,1,1,0,1,2
1,1323.75,41,0,37.42,0,2,1,2,1,1,0,3,0,1,1,0,2,0,2,3,0,3,0,1,1,4
0,217.7,50,1,34.76,0,0,2,3,0,1,1,3,1,4,1,1,1,0,1,2,0,4,0,1,3,1
1,1576.93,33,1,23.94,0,0,1,0,0,3,1,4,1,2,4,1,1,1,0,1,2,2,0,0,1,4
1,1305.66,52,0,30.2,0,3,0,4,0,0,0,6,1,3,0,4,0,1,0,0,1,3,0,3,0,2
0,14.44,20,0,107.18,0,4,1,4,1,2,1,3,0,2,0,0,3,2,0,4,2,1,0,1,2,0
1,1460.47,25,0,10.14,0,0,0,2,1,3,3,1,1,3,1,2,0,1,0,1,2,5,1,0,1,1
1,1770.08,43,0,347.81,0,0,0,0,3,0,0,0,1,2,0,1,0,2,2,4,3,1,1,2,3,0
0,38.75,49,0,32.43,1,2,0,1,2,0,0,3,1,5,2,0,2,0,1,0,3,0,2,1,1,2
0,337.67,54,1,110.61,0,5,1,0,1,3,1,2,2,2,1,0,1,0,4,4,1,4,1,1,2,2
0,22.13,26,0,151.65,0,1,4,1,3,0,0,7,1,1,1,0,2,1,1,3,2,1,1,0,0,1
1,1998.48,51,0,103.45,0,2,0,1,0,1,0,1,1,0,0,0,3,2,1,2,4,3,0,2,6,5
1,1719.49,40,0,175.78,1,2,0,2,0,0,1,2,1,2,0,1,5,1,1,0,2,3,0,1,0,5
1,1715.53,60,0,35.12,0,1,2,0,4,0,2,4,0,4,1,0,1,0,0,1,0,3,4,1,0,2
1,1125.34,27,1,53.25,0,1,0,1,1,0,0,3,1,1,1,0,1,1,1,3,1,4,0,0,0,3
1,1085.47,58,0,1.74,0,2,0,1,1,0,1,2,0,1,1,1,3,0,1,2,3,1,1,0,1,1
0,25.5,35,0,10.62,1,0,1,0,0,0,2,2,3,1,0,1,1,0,0,4,0,2,2,0,2,1
1,1858.09,28,0,242.17,0,2,0,1,1,3,2,3,1,2,0,0,3,1,0,0,1,3,3,0,0,6
1,1451.3,24,0,80.15,0,0,2,0,0,0,0,5,0,4,1,1,2,0,2,1,1,2,2,2,1,2
0,12.08,34,0,117.13,0,0,3,2,0,2,0,4,0,4,0,1,1,2,1,1,3,3,3,2,1,1
1,1244.54,27,0,37.21,1,0,2,0,0,1,0,3,1,4,2,0,0,1,1,1,0,4,0,0,2,1
1,1362.94,28,0,42.67,0,0,2,0,1,3,1,3,2,4,1,0,2,0,0,2,1,2,0,2,0,2
1,1475.22,42,0,9.93,0,1,0,1,1,2,1,2,0,2,3,0,1,0,0,4,1,0,3,0,2,4
0,67.68,25,0,271.78,0,0,0,1,0,1,1,4,0,7,0,1,3,1,1,1,2,0,0,1,0,4
1,1201.9,23,0,33.29,0,1,0,1,1,1,0,5,0,5,1,1,1,1,0,2,0,1,1,1,1,2
0,7.93,29,0,104.55,0,0,3,1,1,2,1,3,0,4,3,2,3,2,0,1,1,2,1,0,1,2
1,1386.64,57,1,87.38,0,1,2,1,3,0,1,2,1,1,0,0,2,1,0,2,1,4,2,3,0,0
0,64.68,27,0,82.82,0,0,0,1,1,1,1,5,0,4,1,0,3,3,2,1,0,3,1,2,1,3
1,2309.18,40,0,130.52,0,1,1,1,1,0,1,1,0,7,3,1,4,0,1,6,4,2,0,0,1,8
1,1344.81,62,0,65.98,0,1,0,1,0,3,0,2,1,4,2,1,0,1,1,3,2,4,0,0,0,2
0,18.2,31,0,8.02,0,0,1,2,0,1,1,2,1,2,0,1,1,1,0,1,0,3,0,0,1,1
1,1500.49,43,0,76.47,0,0,1,0,1,2,0,2,1,2,1,3,3,2,1,4,1,3,1,1,1,4
1,1231.03,36,2,263.17,0,0,1,2,2,1,0,0,1,4,0,1,2,0,0,2,1,2,1,2,0,2
0,10.48,38,0,87.99,0,1,1,2,0,0,2,2,2,1,0,3,3,0,1,2,1,4,1,3,1,2
1,1892.62,41,0,207.24,0,2,1,2,3,0,2,0,2,4,1,2,1,1,2,0,1,7,0,1,3,2
1,1232.22,53,0,69.39,0,0,3,2,1,0,1,0,0,3,0,0,4,2,1,3,1,1,0,2,0,2
1,1743.94,40,1,104.02,0,4,2,0,0,2,0,2,0,6,2,1,2,0,1,1,1,2,2,2,3,2
0,53.48,19,1,21.25,0,0,2,0,1,1,1,0,2,3,1,2,0,5,1,2,2,1,1,2,1,2
1,1586.92,41,0,103.98,0,0,5,1,1,0,2,4,1,4,0,1,2,1,2,1,1,2,1,1,1,0
1,1675.33,47,0,94.65,0,1,2,1,1,2,0,1,0,2,4,2,4,1,1,1,3,1,0,2,0,4
1,1644.87,23,0,134.39,0,2,0,1,0,3,2,3,0,2,4,1,2,0,1,1,4,4,0,1,0,1
0,55.63,36,0,33.1,0,1,1,1,1,0,0,2,1,6,2,0,2,3,4,0,0,3,0,1,0,3
0,3.39,33,1,24.4,0,3,1,0,0,0,0,2,3,2,0,1,1,1,1,2,3,1,2,1,1,3
0,27.3,63,1,72.76,0,1,0,2,1,3,1,2,3,2,0,2,3,0,0,3,4,5,2,1,1,3
1,4069.33,45,0,1454.32,1,0,1,2,2,3,0,4,0,1,2,2,6,2,1,2,0,5,2,1,3,4
0,106.51,36,0,43.92,0,0,1,3,0,0,2,2,1,5,1,0,1,1,2,3,2,1,3,2,2,2
1,1140.47,34,1,56.93,0,4,2,1,2,0,2,0,0,2,0,0,2,1,2,1,0,1,0,2,2,1
1,1218.15,34,1,50.01,0,0,1,0,2,1,3,1,0,2,1,1,3,0,2,1,1,1,0,0,1,2
1,1330.26,25,2,522.37,0,1,2,0,2,0,1,1,1,0,1,0,2,0,0,1,1,3,0,2,1,5
0,16.22,26,0,33.55,0,2,1,2,1,2,1,1,2,2,0,1,1,2,0,0,0,4,1,2,1,3
1,1240.97,24,1,3.47,0,1,3,2,2,0,0,1,1,1,1,1,1,1,0,0,1,2,1,0,1,1
1,1213.74,26,0,21.71,0,1,1,0,3,1,0,3,1,2,1,0,1,1,1,0,1,1,0,1,1,2
1,880.4,44,2,188.39,0,1,0,0,1,0,0,2,0,2,2,1,0,2,0,1,1,4,0,1,0,2
0,30.02,26,0,21.19,0,1,2,0,1,1,0,3,2,5,1,1,1,0,0,2,0,1,2,0,1,1
0,5.97,48,0,62.86,0,0,1,0,1,1,1,3,1,3,2,1,4,1,0,2,2,3,0,0,0,2
0,0.91,35,0,49.49,0,2,1,1,2,1,0,2,2,1,1,0,4,1,2,4,0,3,0,0,1,2
1,2057.92,32,0,73.75,0,1,1,1,1,1,1,1,2,3,2,1,3,0,2,0,1,2,2,0,4,2
0,205.96,39,0,127.01,0,0,0,1,0,0,1,1,1,4,0,1,2,1,0,2,3,0,0,0,0,2
0,103.11,33,3,135.91,0,2,0,1,0,0,4,0,0,1,1,0,2,0,0,0,1,1,0,1,0,0
1,1036.36,53,0,143.8,0,0,0,0,1,2,1,2,0,4,0,0,1,0,2,3,0,2,3,1,0,2
1,1135.26,26,0,31.82,0,0,0,0,1,1,1,3,0,4,0,1,2,0,1,4,1,2,0,2,1,2
1,1849.32,32,1,14.71,1,0,1,1,4,3,4,0,2,3,0,0,3,1,1,1,0,0,2,2,1,4
0,48.01,61,0,109.47,0,1,0,1,2,1,1,1,0,2,0,2,0,4,0,2,0,2,1,2,0,2
1,1245.2,28,0,315.38,0,1,0,2,1,3,0,2,2,3,0,1,2,0,1,2,1,1,0,1,0,2
0,30.22,29,0,67.69,0,1,0,2,0,2,2,1,3,1,1,0,1,3,1,2,0,6,2,0,0,4
1,1613.83,50,1,29.52,0,3,1,0,0,0,3,4,0,3,0,0,4,3,1,0,1,3,3,0,2,2
1,1673.23,61,0,103.36,0,3,5,1,3,2,1,1,1,1,0,0,2,1,0,2,1,2,2,1,0,2
0,73.59,56,0,195.23,0,2,0,2,1,0,1,3,1,2,2,1,2,4,0,3,2,2,1,2,1,3
1,1471.39,35,0,10.8,0,1,1,0,1,2,2,2,1,1,1,1,3,0,3,2,1,2,2,0,0,4
0,0.34,27,1,94.29,0,2,0,0,0,1,0,1,0,3,1,0,3,2,1,3,1,3,3,0,0,2
0,242.12,21,0,208.17,0,1,2,1,3,1,0,0,0,2,1,2,4,1,2,2,2,4,1,1,1,1
1,1211.52,19,0,20.4,0,2,0,0,0,3,0,1,0,5,1,0,1,2,2,1,3,0,1,0,1,2
1,1509.17,45,1,115.61,0,0,1,3,2,0,3,2,1,2,2,0,4,0,0,2,1,1,2,1,0,2
1,1579.45,29,0,119.21,0,0,1,1,0,0,2,2,0,3,2,0,2,3,2,0,0,6,1,1,2,2
1,1866.75,34,1,137.62,0,1,2,1,3,1,0,4,1,2,0,1,1,1,2,3,3,1,1,1,1,4
1,1014.07,54,0,101.47,0,2,3,1,2,1,0,3,1,3,0,0,1,0,0,1,0,1,1,3,0,0
1,1521.05,38,0,129.75,1,0,4,2,0,0,0,3,2,5,1,2,0,1,2,4,1,0,1,1,0,1
0,37.46,33,0,129.04,1,1,1,1,0,3,2,0,0,4,1,1,1,2,2,1,1,3,2,0,3,2
1,1373.38,49,0,59.68,1,4,1,0,2,1,0,3,0,3,0,1,4,1,0,3,0,3,1,4,1,2
0,170.81,33,1,2.4,0,0,0,2,2,4,1,1,1,2,2,3,2,1,0,2,0,3,1,2,1,2
1,1765.79,24,1,62.68,0,0,2,0,1,1,3,4,3,2,1,3,1,1,1,0,1,0,2,1,1,3
1,1290.13,37,0,34.04,0,0,1,2,2,0,1,1,0,3,0,3,1,4,1,2,1,1,1,2,0,1
0,311.56,51,0,1.99,0,1,2,1,1,1,0,0,1,1,2,1,2,2,0,1,2,1,2,1,1,2
1,1295.48,39,0,2.51,0,1,0,1,1,2,0,4,0,3,0,0,3,1,0,2,2,1,3,0,2,1
1,1320.3,30,0,51.4,0,1,1,0,1,0,3,3,2,2,0,2,2,0,2,3,0,0,4,0,1,1
1,1613.91,29,1,33.94,0,2,0,2,1,0,0,2,1,2,1,2,7,1,2,1,1,4,1,3,1,2
1,1179.41,27,2,166.88,0,0,0,2,0,0,1,1,0,3,2,2,2,0,2,1,1,1,1,1,0,3
1,1492.34,33,0,179.35,0,1,1,1,4,2,1,1,1,3,3,0,3,1,2,5,1,1,0,0,0,1
0,75.73,37,1,159.04,0,2,0,1,0,1,0,1,0,2,2,1,1,1,0,0,1,2,0,2,0,5
1,1579.5,33,1,137.85,0,1,0,3,1,0,2,1,1,2,1,1,4,1,0,2,2,2,3,1,2,1
1,1082.05,32,2,24.65,0,1,1,0,0,3,0,2,0,4,0,0,2,1,1,1,2,2,0,2,2,1
0,24.24,54,0,394.44,0,0,1,1,1,2,3,0,1,2,1,0,3,1,1,1,0,0,0,2,1,0
1,1204.41,33,0,250.25,0,1,1,3,0,0,0,1,1,1,4,2,2,1,2,3,0,0,1,0,0,3
0,145.97,48,0,27.03,0,4,0,1,0,2,1,0,1,2,1,0,3,1,1,4,0,0,0,1,0,2
1,1652.51,21,1,126.5,0,5,3,0,1,1,1,4,1,6,1,2,2,1,2,4,0,0,1,1,0,2
0,26.38,26,0,110.81,0,1,0,3,0,0,1,1,2,2,0,2,1,0,1,2,2,6,0,2,0,2
0,69.97,39,0,4.17,0,3,1,2,2,2,2,0,3,5,2,2,1,0,0,0,2,2,2,0,2,0
1,1226.19,31,1,167.48,0,1,1,1,1,1,0,3,1,0,0,1,1,0,2,2,2,1,1,2,1,3
0,6.15,32,1,22.95,0,0,2,2,0,0,0,1,1,5,1,2,2,2,2,3,2,0,0,0,0,0
1,1310.94,61,1,73.76,0,1,3,0,1,0,0,3,0,1,1,2,6,3,0,0,2,1,0,1,0,2
1,864.14,26,0,64.03,0,1,0,3,0,0,2,1,1,2,1,1,0,1,1,2,1,1,1,0,0,0
0,16.22,44,0,90.29,0,2,0,3,0,0,0,1,0,2,3,2,1,0,0,4,1,2,1,0,2,2
0,42.8,29,0,36.89,0,0,2,1,0,0,1,2,1,3,1,0,0,0,3,2,1,1,1,0,0,3
0,29.8,37,0,58.41,0,0,1,0,0,4,3,5,2,4,1,1,2,1,1,3,0,0,2,0,3,4
1,1276.64,37,1,0.98,0,1,1,1,0,0,0,3,1,5,0,1,1,2,0,4,1,2,0,1,2,2
1,1522.32,24,0,296.04,0,0,1,2,0,2,1,1,0,3,2,0,1,0,3,3,2,2,0,0,0,5
0,10.76,33,0,74.16,0,1,0,1,0,0,2,3,0,4,2,0,0,1,0,1,2,2,0,1,1,3
0,90.23,25,1,167.33,0,0,2,1,1,3,0,1,1,1,1,0,2,0,1,6,1,2,1,1,0,2
0,66.51,57,1,5.57,0,0,2,2,0,0,0,3,1,1,2,0,1,2,0,4,4,2,0,0,0,3
1,1413.19,53,1,105.97,0,0,2,1,2,0,1,0,0,3,0,0,4,1,0,4,2,2,0,0,1,2
0,91.48,34,0,146.12,1,2,1,1,1,1,3,2,3,6,0,1,2,1,1,3,1,3,1,1,1,1
1,1174.52,30,0,58.11,0,0,1,1,0,0,2,1,3,3,1,0,2,1,1,4,0,1,0,1,1,2
0,51.5,29,0,335.91,0,0,0,0,2,1,1,2,0,4,1,1,1,2,0,1,2,1,0,1,0,2
0,16.25,48,2,1.88,0,0,1,3,1,2,4,2,2,2,4,0,3,0,4,1,0,0,0,1,2,2
1,669.7,56,1,104.2,0,0,0,0,0,0,1,1,0,2,0,3,4,2,2,1,0,1,0,0,0,1
0,32.15,28,0,11.85,0,1,0,1,0,0,0,2,2,3,0,0,0,2,1,0,1,1,0,0,0,2
1,1219.75,31,0,21.87,0,3,0,2,0,1,2,3,0,2,0,2,2,1,1,1,1,1,1,0,3,1
1,1237.14,34,1,55.34,0,0,2,0,2,2,2,2,0,2,2,0,2,1,4,2,1,2,0,0,0,1
1,1552.37,62,1,103.76,0,2,0,0,2,0,1,5,0,3,0,1,2,2,2,3,2,2,0,2,1,3
0,20.76,45,0,218.46,0,1,0,0,2,2,0,2,0,0,0,1,2,0,1,3,0,3,0,2,2,2
0,49.36,38,1,73.37,0,0,0,2,5,1,0,2,1,2,1,0,3,0,0,1,1,3,2,0,0,1
1,1250.5,22,0,71.05,0,0,0,1,1,1,1,2,1,3,0,0,2,1,2,5,0,1,2,1,1,2
1,1111.1,44,0,36.73,0,2,1,1,1,0,0,1,0,4,1,2,2,0,0,2,1,0,2,0,0,2
0,116.26,29,0,443.53,0,1,1,0,0,1,0,4,1,3,2,1,5,1,0,1,3,4,1,1,1,4
1,1185.78,36,1,76.97,0,2,2,2,2,0,0,1,0,3,1,0,3,1,1,2,1,2,0,1,2,0
0,25.25,35,0,10.17,0,3,0,1,0,0,2,2,1,4,1,1,3,1,1,0,2,2,2,0,2,3
1,1286.83,23,0,148.66,0,1,2,1,0,2,2,1,0,4,0,1,3,1,0,1,1,2,0,2,1,0
0,50.42,28,0,155.25,0,1,3,1,1,0,0,2,2,0,0,2,1,0,1,2,0,3,2,1,0,3
0,35.84,44,0,47.8,0,1,2,1,0,0,0,3,0,5,0,0,2,0,0,3,0,6,3,1,1,1
1,1548.39,41,1,154.57,0,0,2,1,1,0,1,0,2,2,1,2,1,1,1,2,2,2,1,0,1,4
1,936.65,23,0,282.3,0,0,0,0,1,2,0,1,0,2,0,1,2,1,0,4,0,1,2,3,0,3
1,1335.35,21,0,79.13,0,1,0,0,0,1,1,2,1,3,1,1,4,0,1,3,3,2,1,0,0,2
0,84.59,75,1,175.1,0,1,1,2,0,1,1,2,1,2,1,1,2,2,2,1,4,0,4,1,1,1
1,866.77,27,0,15.4,0,3,2,0,0,1,0,3,1,0,2,1,0,1,2,2,0,1,0,0,0,2
1,998.22,26,1,6.54,0,1,2,1,1,3,3,1,0,0,1,4,2,0,1,0,0,0,0,1,1,0
1,1659.74,37,1,8.5,0,2,1,0,1,2,2,4,1,5,1,3,5,2,1,1,1,2,1,2,1,0
0,233.99,66,0,403.12,1,1,4,1,0,1,1,3,0,2,1,0,1,1,2,4,0,1,1,3,0,0
0,3.52,43,1,9.52,0,1,0,2,2,0,2,1,1,5,1,2,2,2,0,5,1,4,0,1,2,2
1,1304.8,44,1,74.41,0,2,0,2,1,2,0,1,0,4,1,1,3,1,0,4,1,2,1,1,0,1
1,1126.01,35,0,98.95,0,1,1,3,1,1,2,2,1,1,0,2,1,1,1,2,0,2,1,0,2,0
1,1353.48,24,0,92.15,0,1,0,1,1,0,0,5,1,3,2,1,3,0,1,4,1,3,1,0,2,0
1,1965.28,29,0,53.49,0,4,0,2,0,1,0,7,0,3,2,0,4,1,2,4,1,3,2,1,3,3
1,1388.04,23,0,15.25,0,1,3,2,1,1,4,1,2,2,1,0,1,0,1,1,0,3,0,0,0,2
1,1256.98,45,0,92.58,0,2,0,1,3,0,1,1,0,2,1,2,0,1,0,1,0,4,1,2,2,2
0,43.87,41,0,48.43,0,2,0,1,3,2,0,1,0,3,1,0,3,0,0,3,2,3,2,0,0,4
1,1431.53,32,0,26.98,0,1,2,1,1,1,1,4,0,3,2,3,0,1,0,3,2,0,0,2,0,3
0,230.82,41,1,130.99,0,1,4,0,1,0,1,3,3,7,0,2,4,2,3,1,1,4,3,0,0,0
0,83.65,38,1,12.1,0,0,1,2,1,2,2,1,0,5,3,2,1,1,1,1,0,1,1,1,1,0
0,107.35,39,1,130.02,0,2,1,2,0,0,0,2,0,0,0,1,2,1,1,1,0,1,0,0,0,1
0,86.22,56,0,14.24,0,2,3,0,0,1,2,3,0,5,1,1,2,0,2,3,0,4,0,0,2,4
1,1674.41,28,0,6.12,0,2,0,1,1,2,1,6,1,4,1,0,1,1,1,1,0,1,1,2,2,3
0,304.39,60,0,20.89,0,1,2,1,1,3,2,3,0,2,0,3,1,1,0,0,0,2,0,1,3,1
1,1566.81,40,0,196.02,0,0,2,0,2,1,0,0,0,5,1,1,0,2,0,1,0,1,0,1,3,3
1,1297.23,23,0,77.08,1,0,1,2,2,0,2,3,1,1,0,1,2,2,0,2,1,0,0,1,1,1
1,1915.36,56,1,124.01,0,0,1,1,2,1,3,3,0,3,0,3,0,0,2,4,2,3,3,1,3,2
0,97.97,29,1,299.46,0,0,2,0,0,1,0,5,0,4,2,0,3,0,0,1,0,2,0,1,2,1
0,18.98,34,1,47.05,0,0,0,2,2,1,0,1,2,4,0,0,3,3,1,5,0,1,3,0,1,0
0,165.31,46,1,221.29,0,1,2,2,0,1,0,0,1,1,2,2,2,1,1,2,1,2,0,2,2,2
1,1378.84,33,0,135.62,0,0,2,1,0,2,0,3,1,6,1,2,2,1,1,3,2,1,0,1,0,1
1,1518.3,36,0,80.68,1,1,1,0,0,1,0,2,3,2,0,1,2,4,0,4,2,0,3,1,0,3
0,85.06,34,0,100.09,0,1,2,0,1,1,0,5,0,4,0,1,1,1,2,5,2,1,0,1,1,2
1,1842.29,36,1,34.42,0,1,3,3,0,2,3,3,0,1,2,0,1,1,2,1,2,2,2,3,2,2
1,880.63,33,1,91.29,0,2,3,0,1,2,0,1,0,3,1,1,4,1,0,3,0,1,0,1,0,0
0,65.03,44,0,18.45,0,2,1,1,0,0,0,2,1,3,2,3,3,0,3,2,1,0,1,0,1,4
0,90.62,34,1,171.71,0,1,0,0,0,1,0,1,0,3,3,1,2,1,0,2,0,0,2,2,1,3
0,30.47,37,0,17.03,0,0,0,1,1,0,0,3,0,1,2,1,4,0,1,3,2,3,0,1,1,2
1,1395.72,36,0,42.09,1,2,1,1,2,1,0,0,1,3,0,1,0,3,0,3,1,2,1,0,1,3
1,1657.14,63,0,21.45,0,0,2,0,1,1,0,1,0,2,3,0,2,2,3,2,3,2,1,1,0,4
1,1639.02,70,1,43.71,1,1,3,0,1,1,0,3,2,6,1,0,1,1,1,1,2,4,0,2,0,2
0,3.85,62,0,14.45,0,1,0,1,0,0,1,2,1,5,2,1,2,0,1,3,0,3,1,2,1,3
0,70.69,51,1,175.66,0,1,1,2,1,0,1,3,0,2,1,1,2,2,0,3,1,2,0,0,1,2
0,55.66,37,1,19.44,0,2,2,1,2,3,1,4,2,4,1,0,3,1,1,1,1,4,1,0,2,3
0,27.68,42,0,27.9,1,0,0,1,0,2,0,2,0,4,1,0,2,1,1,1,3,3,2,3,0,2
1,1214.53,39,0,47.43,0,2,1,1,0,0,0,2,3,1,0,1,1,3,1,2,1,5,0,0,0,2
1,1286.85,40,1,89.95,0,0,0,1,1,0,1,1,2,2,1,0,1,1,0,4,1,2,1,0,2,2
0,11.42,42,0,9.05,1,2,1,0,1,2,1,1,2,10,0,0,3,2,0,1,2,1,3,1,0,2
1,1207.9,56,0,22.19,0,2,2,1,1,1,0,1,1,2,1,2,1,2,0,1,2,2,0,4,0,1
